molregno,doc_id,canonical_smiles,compound_name,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,acd_most_bpka,acd_logp,acd_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,num_alerts,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,max_phase,therapeutic_flag,structure_type,molecule_type,first_approval,natural_product,availability_type,withdrawn_flag,rn
1376147,100207,C[C@@H](N1CCC(=C)CC1)[C@](O)(Cn2cncn2)c3ccc(F)cc3F,EFINACONAZOLE,348.39,2.62,4,1,54.18,5,N,0,8.02,4.15,3.37,NEUTRAL,348.39,2,25,1,0.84,348.1762,C18H22F2N4O,5,1,0,4,1,MOL,Small molecule,2014,0,1,0,1
1376661,100207,CCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc4ccccc4)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]5CSSC[C@H](NC(=O)[C@H](Cc6ccc(O)cc6)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](Cc7ccc(O)cc7)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H]8CSSC[C@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc9c[nH]cn9)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc%10ccccc%10)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc%11c[nH]cn%11)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc%12ccc(O)cc%12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N5)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N8)C(=O)N[C@@H](CC(=O)N)C(=O)O)[C@@H](C)O)C(=O)O,INSULIN DETEMIR,5916.82,,,,,,,,,,,,5916.82,,,,,5912.7883,C267H402N64O76S6,,,,4,1,MOL,Protein,2005,0,1,0,1
1377932,-1,CS(=O)(=O)O.FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)c3ccccc3c4ccc(cc4)C(F)(F)F)c5ccccc5c6ccccc16,Lomitapide Mesylate,693.72,7.79,3,2,61.44,12,N,2,8.7,6.34,4.77,BASE,789.83,4,50,2,0.12,693.279,C40H41F6N3O5S,5,2,1,4,1,MOL,Small molecule,2012,0,1,0,1
1383722,100207,[Bi+3].CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1.OC(CC(=O)[O-])(CC(=O)[O-])C(=O)[O-],RANITIDINE BISMUTH CITRATE,314.4,1.04,6,2,111.55,10,N,0,8.36,-0.07,-1.07,NEUTRAL,712.48,1,21,3,0.38,314.1413,C19H27BiN4O10S,7,2,0,4,1,MOL,Small molecule,1996,0,0,0,1
149095,-1,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,Vidarabine,267.24,-1.88,8,4,139.54,2,N,0,3.82,-0.76,-0.76,NEUTRAL,267.24,2,19,0,0.5,267.0968,C10H13N5O4,9,5,0,4,1,MOL,Small molecule,1976,1,0,0,1
1503092,-1,Cl.Cl.COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(cc4)c5cnc([nH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C,DACLATASVIR DIHYDROCHLORIDE,738.88,5.05,8,4,174.64,13,N,2,6.57,2.51,2.48,NEUTRAL,811.8,4,54,0,0.15,738.3853,C40H52Cl2N8O6,14,4,2,4,1,MOL,Small molecule,2015,0,1,0,1
158276,-1,Cl.Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,Raloxifene Hydrochloride,473.58,6.46,5,2,98.24,7,N,1,8.52,4.57,3.4,BASE,510.04,4,34,1,0.3,473.1661,C28H28ClNO4S,5,2,1,4,1,MOL,Small molecule,1997,0,1,0,1
1672484,-1,Cl.CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C)\c4csc(N)n4.CO\N=C(/C(=O)N[C@H]5[C@H]6SCC(=C(N6C5=O)C(=O)O)CSc7nnnn7C)\c8csc(N)n8,Cefmenoxime Hydrochloride,511.56,-0.71,13,3,269.64,8,N,2,1.7,-0.91,-4.66,ACID,1059.58,2,33,4,0.17,511.0515,C32H35ClN18O10S6,14,4,1,4,1,MOL,Small molecule,1987,1,0,0,1
25047,100207,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,MILTEFOSINE,407.57,3.72,4,0,68.4,20,N,0,,3.41,4.01,ACID,407.57,0,27,3,0.18,407.3164,C21H46NO4P,5,0,0,4,1,MOL,Small molecule,2014,0,1,0,1
250908,59306,CC(C)Cn1cnc2c(N)nc3ccccc3c12,Imiquimod,240.3,2.72,3,1,56.73,2,Y,0,6.28,3.01,2.89,NEUTRAL,240.3,3,18,0,0.75,240.1375,C14H16N4,4,2,0,4,1,MOL,Small molecule,1997,0,1,0,1
27609,64726,Clc1cccc(Cl)c1NC2=NCCN2,Clonidine,230.09,2.35,3,2,36.42,2,Y,0,8.1,2.36,1.6,NEUTRAL,230.09,1,14,0,0.82,229.0174,C9H9Cl2N3,3,2,0,4,1,MOL,Small molecule,1974,0,1,0,1
340684,100208,COc1cc2N(C=C(C(=O)O)C(=O)c2cc1Cc3cccc(Cl)c3F)[C@H](CO)C(C)C,ELVITEGRAVIR,447.88,4.67,6,2,87.07,7,N,0,,3.26,1.2,ACID,447.88,2,31,1,0.6,447.1249,C23H23ClFNO5,6,2,0,4,1,MOL,Small molecule,2012,0,1,0,1
365248,75455,COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)C)C,NIMODIPINE,418.44,2.36,8,1,119.68,10,N,0,2.77,4.05,4.05,NEUTRAL,418.44,1,30,4,0.27,418.174,C21H26N2O7,9,1,0,4,1,MOL,Small molecule,1988,0,1,0,1
421032,100207,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7,DROSPIRENONE,366.49,3.38,3,0,43.37,0,N,0,,3.39,3.39,,366.49,0,27,1,0.62,366.2195,C24H30O3,3,0,0,4,1,MOL,Small molecule,2001,1,1,0,1
435188,-1,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc2ccccc2,BELINOSTAT,318.35,1.8,4,3,103.88,5,N,0,,1.46,1.38,NEUTRAL,318.35,2,22,3,0.44,318.0674,C15H14N2O4S,6,3,0,4,1,MOL,Small molecule,2014,0,1,0,1
453121,-1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2,Testolactone,300.39,3.26,3,0,43.37,0,N,0,,2.23,2.23,,300.39,0,22,1,0.65,300.1725,C19H24O3,3,0,0,4,1,MOL,Small molecule,1969,0,0,0,1
49931,64140,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Methotrexate,454.44,0.11,12,5,210.54,9,N,1,5.55,-0.45,-5.1,ACID,454.44,3,33,0,0.29,454.1713,C20H22N8O5,13,7,2,4,1,MOL,Small molecule,1953,1,1,0,1
508532,100208,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c5occc5)C(=O)SCF,FLUTICASONE FUROATE,538.58,4.48,6,1,119.11,6,N,1,,3.42,3.42,NEUTRAL,538.58,1,37,1,0.53,538.1637,C27H29F3O6S,6,1,0,4,1,MOL,Small molecule,2007,1,2,0,1
508604,-1,Cl.Nc1c2CCCCc2nc3ccccc13,Tacrine Hydrochloride,198.26,2.79,2,1,38.9,0,Y,0,9.64,2.56,0.51,BASE,234.72,2,15,0,0.71,198.1157,C13H15ClN2,2,2,0,4,1,MOL,Small molecule,1993,0,0,0,1
54547,75454,CN1C2CCCC1CC(C2)NC(=O)c3nn(C)c4ccccc34,GRANISETRON,312.41,2.4,3,1,50.16,2,N,0,10.5,2.91,0.02,BASE,312.41,2,23,0,0.93,312.195,C18H24N4O,5,1,0,4,1,MOL,Small molecule,1993,0,1,0,1
547576,100208,Cl.CNCC[C@@H](Oc1ccccc1C)c2ccccc2,ATOMOXETINE HYDROCHLORIDE,255.35,3.58,2,1,21.26,6,N,0,10.15,3.36,0.77,BASE,291.82,2,19,0,0.85,255.1623,C17H22ClNO,2,1,0,4,1,MOL,Small molecule,2002,0,1,0,1
609761,100207,CCC[C@H]1CN([C@@H](CC)C(=O)N)C(=O)C1,BRIVARACETAM,212.29,0.93,2,1,63.4,5,N,0,,0.67,0.67,NEUTRAL,212.29,0,15,0,0.74,212.1525,C11H20N2O2,4,2,0,4,1,MOL,Small molecule,2016,0,1,0,1
63252,75456,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C,CALCITRIOL,416.64,5.18,3,3,60.69,6,N,1,,5.63,5.63,NEUTRAL,416.64,0,30,0,0.56,416.329,C27H44O3,3,3,1,4,1,MOL,Small molecule,1978,1,1,0,1
674292,-1,Cl.CC(C)NCCCC1(C(=O)N)c2ccccc2c3ccccc13,Indecainide Hydrochloride,308.42,3.02,2,2,55.12,6,N,0,10.61,3.87,1.02,BASE,344.88,2,23,1,0.81,308.1889,C20H25ClN2O,3,3,0,4,1,MOL,Small molecule,1989,0,0,0,1
674337,100207,CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC,PREDNICARBATE,488.57,3.68,8,1,116.2,9,N,0,,2.83,2.83,NEUTRAL,488.57,0,35,1,0.49,488.241,C27H36O8,8,1,0,4,1,MOL,Small molecule,1991,1,1,0,1
674431,100208,C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1.CC(=O)O,OCTREOTIDE ACETATE,1019.24,,,,,,,,,,,,1079.29,,,,,1018.4405,C51H70N10O12S2,,,,4,1,MOL,Protein,1988,0,1,0,1
674496,59306,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C)C(=O)COC(=O)C,Diflorasone Diacetate,494.52,2.3,7,1,106.97,6,N,0,,2.45,2.45,NEUTRAL,494.52,0,35,1,0.57,494.2116,C26H32F2O7,7,1,0,4,1,MOL,Small molecule,1977,1,1,0,1
674536,100207,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(=C/O)\C[C@]4(C)[C@H]3CC[C@]12C,OXYMETHOLONE,332.48,3.13,3,2,57.53,0,N,0,,2.63,-0.17,ACID,332.48,0,24,2,0.53,332.2351,C21H32O3,3,2,0,4,1,MOL,Small molecule,1972,1,1,0,1
674546,-1,Cl.CC(C)(N)Cc1ccc(Cl)cc1,CHLORPHENTERMINE HYDROCHLORIDE,183.68,2.5,1,1,26.02,2,Y,0,9.76,2.78,0.5,BASE,220.14,1,12,0,0.75,183.0815,C10H15Cl2N,1,2,0,4,1,MOL,Small molecule,1982,0,-2,1,1
674617,-1,C[C@H](\C=C\[C@@H](O)C1CC1)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C,Calcipotriene,412.6,4.68,3,3,60.69,5,N,0,,5.02,5.02,NEUTRAL,412.6,0,30,1,0.58,412.2977,C27H40O3,3,3,0,4,1,MOL,Small molecule,1993,1,1,0,1
674632,-1,[Na+].CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)[O-])CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3,Montelukast Sodium,586.18,8.28,5,2,95.72,12,N,2,2.22,5.81,3.2,ACID,608.17,4,41,0,0.17,585.2104,C35H35ClNNaO3S,4,2,1,4,1,MOL,Small molecule,1998,0,1,0,1
674711,-1,[Na+].[Na+].Oc1ccc(cc1C(=O)[O-])N=Nc2ccc(cc2)C(=O)NCCC(=O)[O-],Balsalazide Disodium,357.32,2.52,8,4,148.64,7,N,0,,3.11,-1.63,ACID,401.28,2,26,1,0.55,357.0961,C17H13N3Na2O6,9,4,0,4,1,MOL,Small molecule,2000,0,1,0,1
674721,100207,CC(CN(C(=O)C)c1c(I)cc(I)c(N)c1I)C(=O)O,IOCETAMIC ACID,613.96,2.34,4,2,83.63,4,N,1,,4.57,1.52,ACID,613.96,1,20,2,0.4,613.806,C12H13I3N2O3,5,3,0,4,0,MOL,Small molecule,,0,0,0,1
674755,92167,[K+].[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,DICLOFENAC POTASSIUM,296.15,4.37,3,2,49.33,4,N,0,,4.55,1.44,ACID,334.24,2,19,0,0.88,295.0167,C14H10Cl2KNO2,3,2,0,4,1,MOL,Small molecule,1993,0,1,0,1
674920,100207,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc5cc(ccc5C(F)(F)F)C(F)(F)F,DUTASTERIDE,528.53,5.7,2,2,58.2,4,N,2,,5.93,5.93,NEUTRAL,528.53,1,37,1,0.49,528.2211,C27H30F6N2O2,4,2,1,4,1,MOL,Small molecule,2001,1,1,0,1
674942,-1,[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4CCCc4c3)c5ccccc5)C(=O)N2[C@H]1C(=O)[O-],Carbenicillin Indanyl Sodium,494.56,3.59,7,2,138.31,7,N,0,,3.58,-0.14,ACID,516.54,2,35,4,0.26,494.1512,C26H25N2NaO6S,8,2,0,4,1,MOL,Small molecule,1972,1,0,0,1
674956,-1,[Na+].[Na+].O[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])CSc3nnnn3CS(=O)(=O)[O-])c4ccccc4,Cefonicid Sodium,542.57,-0.61,13,4,263.88,9,N,2,0.4,-2.29,-7.04,ACID,586.53,2,35,3,0.18,542.0348,C18H16N6Na2O8S3,14,4,1,4,1,MOL,Small molecule,1984,1,0,0,1
675696,100207,CC(C)(Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2)C(=O)[O-].C[N+](C)(C)CCO,CHOLINE FENOFIBRATE,318.75,4.16,4,1,63.6,5,N,0,,3.99,0.35,ACID,421.91,2,22,1,0.84,318.0659,C22H28ClNO5,4,1,0,4,1,MOL,Small molecule,2008,0,1,0,1
705121,-1,Cl.NCCS,Cysteamine Hydrochloride,77.15,-0.22,2,2,64.81,1,N,0,10.34,0.22,-1.3,BASE,113.61,0,4,1,0.43,77.0299,C2H8ClNS,1,2,0,4,1,MOL,Small molecule,2012,0,1,0,1
93117,100208,CC(C(=O)O)c1ccc(cc1)C(=O)c2cccs2,SUPROFEN,260.31,3.31,3,1,82.61,4,N,0,,2.18,-1.01,ACID,260.31,2,18,1,0.86,260.0507,C14H12O3S,3,1,0,4,1,MOL,Small molecule,1985,0,-2,1,1
93617,100207,COc1ccccc1Oc2c(NS(=O)(=O)c3ccc(cc3)C(C)(C)C)nc(nc2OCCO)c4ncccn4,BOSENTAN,551.61,3.95,10,2,154.03,11,N,1,0.16,4.36,2.36,ACID,551.61,4,39,0,0.28,551.1839,C27H29N5O6S,11,2,1,4,1,MOL,Small molecule,2001,0,1,0,1
991212,-1,[Mg+2].COc1ccc2[n-]c(nc2c1)[S+]([O-])Cc3ncc(C)c(OC)c3C.COc4ccc5[n-]c(nc5c4)[S+]([O-])Cc6ncc(C)c(OC)c6C,Omeprazole Magnesium,345.42,2.9,5,1,96.31,5,N,0,4.72,2.36,2.35,NEUTRAL,713.12,3,24,0,0.77,345.1147,C34H36MgN6O6S2,6,1,0,4,1,MOL,Small molecule,2003,0,2,0,1
112480,100208,NCCCNCCSP(=O)(O)O,AMIFOSTINE,214.22,-0.85,6,4,130.69,7,N,0,10.16,-1.23,-3.88,ZWITTERION,214.22,0,12,2,0.32,214.0541,C5H15N2O3PS,5,5,0,4,1,MOL,Small molecule,1995,0,1,0,1
119640,75454,ClCCNP1(=O)OCCCN1CCCl,IFOSFAMIDE,261.09,0.14,2,1,51.38,5,N,0,1.44,0.76,0.76,NEUTRAL,261.09,0,14,2,0.57,260.0248,C7H15Cl2N2O2P,4,1,0,4,1,MOL,Small molecule,1988,0,1,0,1
12465,100207,CC1(C)S[C@@H]2[C@H](\N=C\N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,AMDINOCILLIN,325.43,1.19,6,1,98.51,3,N,0,9.04,2.33,-0.2,BASE,325.43,0,22,3,0.48,325.146,C15H23N3O3S,6,1,0,4,1,MOL,Small molecule,1984,1,0,0,1
1355848,-1,OC(C(O)C(=O)O)C(=O)O.Brc1c(NC2=NCCN2)ccc3nccnc13,Brimonidine Tartrate,292.13,1.24,5,2,62.2,2,N,0,7.69,1.2,0.73,NEUTRAL,442.22,2,17,0,0.87,291.012,C15H16BrN5O6,5,2,0,4,1,MOL,Small molecule,1996,0,1,0,1
1376065,-1,[K+].CCOc1nc2cccc(C(=O)OCC3=C(C)OC(=O)O3)c2n1Cc4ccc(cc4)c5ccccc5C6=NOC(=O)[N-]6,Azilsartan Kamedoxomil,568.53,5.27,10,1,139.57,10,N,2,4.07,5.64,5.1,NEUTRAL,606.62,4,42,2,0.2,568.1594,C30H23KN4O8,12,1,2,4,1,MOL,Small molecule,2011,0,1,0,1
1377978,-1,Cl.CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc5cccnn45)cc2C(F)(F)F)CC1,Ponatinib Hydrochloride,532.56,4.88,5,1,65.77,7,N,1,7.54,5.01,4.61,NEUTRAL,569.02,4,39,1,0.34,532.2198,C29H28ClF3N6O,7,1,0,4,1,MOL,Small molecule,2012,0,1,0,1
139045,100079,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3nnn[nH]3)[C@@H](C(C)C)C(=O)O,VALSARTAN,435.52,4.1,6,2,112.07,10,N,0,0.6,4.02,-0.71,ACID,435.52,3,32,0,0.5,435.227,C24H29N5O3,8,2,0,4,1,MOL,Small molecule,1996,0,1,0,1
139281,64073,CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O,Bumetanide,364.42,2.86,6,3,127.1,8,N,0,4.48,2.88,-0.08,ACID,364.42,2,25,1,0.62,364.1093,C17H20N2O5S,7,4,0,4,1,MOL,Small molecule,1983,0,1,0,1
150549,100207,CC(C)c1ccc2Oc3nc(N)c(cc3C(=O)c2c1)C(=O)O,AMLEXANOX,298.29,2.97,6,2,102.51,2,N,0,,3.55,0.66,ACID,298.29,2,22,0,0.88,298.0954,C16H14N2O4,6,3,0,4,1,MOL,Small molecule,1996,0,1,0,1
164064,64154,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N,Cholecystokinin Octapeptide,1143.27,,,,,,,,,,,,1143.27,,,,,1142.3507,C49H62N10O16S3,,,,4,0,BOTH,Protein,1976,0,1,0,1
1825632,-1,Cc1cnc(cn1)C(=O)N[C@H]2CCCCC\C=C/[C@@H]3C[C@]3(NC(=O)[C@@H]4C[C@H](CN4C2=O)Oc5nc6ccccc6c7ccccc57)C(=O)NS(=O)(=O)C8CC8,PARITAPREVIR,765.88,3.1,10,3,198.02,7,N,1,4.44,5.13,3.17,ACID,765.88,4,55,2,0.19,765.2945,C40H43N7O7S,14,3,1,4,1,MOL,Small molecule,2014,1,1,0,1
193281,100207,COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,TETRABENAZINE,317.42,3.37,4,0,38.77,4,N,0,6.46,2.93,2.88,NEUTRAL,317.42,1,23,0,0.85,317.1991,C19H27NO3,4,0,0,4,1,MOL,Small molecule,2008,0,1,0,1
1991,-1,[Na+].CCCC(CCC)C(=O)[O-],Valproate Sodium,144.21,2.75,2,1,37.29,5,N,0,,2.58,0.02,ACID,166.19,0,10,0,0.64,144.115,C8H15NaO2,2,1,0,4,1,MOL,Small molecule,1996,0,1,0,1
2247,-1,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1,Sulfamethoxazole,253.28,0.71,4,2,106.6,3,N,0,1.39,0.66,-0.54,ACID,253.28,2,17,1,0.79,253.0521,C10H11N3O3S,6,3,0,4,1,MOL,Small molecule,1973,0,1,0,1
26280,-1,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCOCC3)c(F)c2,Linezolid,337.35,0.89,5,1,71.11,4,N,0,5.75,0.45,0.44,NEUTRAL,337.35,1,24,0,0.88,337.1438,C16H20FN3O4,7,1,0,4,1,MOL,Small molecule,2000,0,1,0,1
281549,100208,[O-][N+](=O)c1cc(ccc1C(=O)C2C(=O)CCCC2=O)C(F)(F)F,NITISINONE,329.23,2.53,5,0,97.03,4,N,0,,0.99,-1.5,ACID,329.23,1,23,4,0.37,329.0511,C14H10F3NO5,6,0,0,4,1,MOL,Small molecule,2002,0,1,0,1
293438,100208,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,ORLISTAT,495.73,8.33,5,1,81.69,23,N,1,,7,7,NEUTRAL,495.73,0,35,3,0.09,495.3924,C29H53NO5,6,1,1,4,1,MOL,Small molecule,1999,0,2,0,1
30072,100148,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O,FENTANYL CITRATE,336.47,3.84,2,0,23.55,6,N,0,8.92,3.68,2.61,BASE,528.59,2,25,0,0.8,336.2202,C28H36N2O8,3,0,0,4,1,MOL,Small molecule,1968,0,1,0,1
328153,-1,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C,Norethynodrel,298.42,4.09,2,1,37.29,0,N,0,,2.98,2.98,NEUTRAL,298.42,0,22,2,0.54,298.1933,C20H26O2,2,1,0,4,1,MOL,Small molecule,1961,1,0,0,1
337366,92167,CC(C)(C#N)c1cc(Cn2cncn2)cc(c1)C(C)(C)C#N,ANASTROZOLE,293.37,2.97,4,0,78.28,4,N,0,2.62,0.29,0.29,NEUTRAL,293.37,2,22,0,0.87,293.164,C17H19N5,5,0,0,4,1,MOL,Small molecule,1995,0,1,0,1
378218,-1,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-],Niclosamide,327.12,3.6,4,2,95.15,3,N,0,,3.77,3.53,NEUTRAL,327.12,2,21,2,0.67,325.9861,C13H8Cl2N2O4,6,2,0,4,1,MOL,Small molecule,1982,0,0,0,1
399361,100208,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1c3ccc(F)cc3)c4cc(cc(c4)C(F)(F)F)C(F)(F)F,APREPITANT,534.43,4.64,5,2,75.19,8,N,1,4.38,4.99,4.84,NEUTRAL,534.43,2,37,1,0.48,534.1502,C23H21F7N4O3,7,2,0,4,1,MOL,Small molecule,2003,0,1,0,1
416772,100157,CCCSc1nc(N[C@@H]2C[C@H]2c3ccc(F)c(F)c3)c4nnn([C@@H]5C[C@H](OCCO)[C@@H](O)[C@H]5O)c4n1,TICAGRELOR,522.57,2.84,10,4,163.73,10,N,1,3.05,2.02,2.02,NEUTRAL,522.57,3,36,2,0.23,522.1861,C23H28F2N6O4S,10,4,0,4,1,MOL,Small molecule,2011,0,1,0,1
417163,-1,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc12)OCOC(=O)OC(C)C.OC(=O)\C=C\C(=O)O,Tenofovir Disoproxil Fumarate,519.44,1.69,14,1,195.24,17,N,2,4.2,1.61,1.6,NEUTRAL,635.51,2,35,3,0.18,519.173,C23H34N5O14P,15,2,1,4,1,MOL,Small molecule,2001,1,1,0,1
430597,100207,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,PENCICLOVIR,253.26,-0.76,7,4,130.31,5,N,0,10.27,-2.48,-4.98,ZWITTERION,253.26,2,18,0,0.55,253.1175,C10H15N5O3,8,5,0,4,1,MOL,Small molecule,1996,1,1,0,1
430642,64165,Nc1nc(cs1)\C(=N\OCC(=O)O)\C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)C=C,Cefixime,453.45,-0.65,11,4,238.05,8,N,1,1.42,-0.1,-4.89,ACID,453.45,1,30,3,0.22,453.0413,C16H15N5O7S2,12,5,1,4,1,MOL,Small molecule,1989,1,1,0,1
5028,84147,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,,258.23,0.1,4,1,83.55,1,N,0,,0.33,0.33,NEUTRAL,258.23,1,19,1,0.72,258.0641,C13H10N2O4,6,1,0,4,1,MOL,Small molecule,1998,0,1,0,1
543228,-1,Cl.CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,Betaxolol Hydrochloride,307.43,2.58,4,2,50.72,11,N,0,9.43,2.53,0.43,BASE,343.89,1,22,1,0.62,307.2147,C18H30ClNO3,4,2,0,4,1,MOL,Small molecule,1985,0,1,0,1
548913,-1,Cl.CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,Loperamide Hydrochloride,477.04,4.64,3,1,43.78,7,N,0,7.76,4.15,3.61,NEUTRAL,513.5,3,34,0,0.54,476.2231,C29H34Cl2N2O2,4,1,0,4,1,MOL,Small molecule,1976,0,2,0,1
59519,84147,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24,,327.81,3.43,4,0,28.07,1,N,0,7.32,2.41,2.23,NEUTRAL,327.81,2,23,0,0.8,327.1138,C18H18ClN3O,4,0,0,4,1,MOL,Small molecule,1975,0,1,0,1
